sy_pnum,st_teff,st_rad,st_mass,st_met,st_lum,st_logg
1,3776.0,0.46,0.45,-0.062,-1.42,4.77
2,3496.0,0.34,0.34,-0.04,-1.797,5.0
2,3709.0,0.47,0.47,0.0,-1.425,4.77
1,5133.0,0.84,0.92,0.287,-0.356,4.55
1,5597.0,1.05,0.95,0.078,-0.013,4.37
1,5982.9,1.68,1.1,0.211,0.513,4.03
1,6255.0,1.53,1.35,0.28,0.497,4.13
1,5404.0,1.17,0.95,0.24,0.02,4.28
1,5982.0,2.19,1.51,0.343,0.748,3.93
1,5948.0,2.19,1.52,0.329,0.732,3.94
1,6495.0,1.65,1.44,0.22,0.636,4.19
2,3550.0,0.45,0.5,0.23,-1.539,4.83
2,3472.0,0.45,0.45,0.19,-1.578,4.79
2,5497.0,1.06,0.99,0.274,-0.036,4.38
1,3225.0,0.21,0.18,0.04,-2.363,5.05
1,3461.0,0.46,0.46,0.14,-1.567,4.78
1,3434.0,0.49,0.49,-0.13,-1.519,4.85
1,5880.0,1.29,1.15,0.24,0.253,4.28
1,5642.0,1.01,0.96,0.052,-0.031,4.41
2,5058.0,0.8,0.85,0.131,-0.418,4.56
1,3690.0,0.52,0.51,0.0,-1.354,4.72
1,3650.0,0.53,0.54,0.0,-1.366,4.72
1,3185.0,0.28,0.26,0.336,-2.148,4.96
1,3168.0,0.29,0.27,0.19,-2.125,4.96
1,5684.0,0.96,1.03,0.147,-0.063,4.49
1,5730.0,0.95,0.99,0.12,-0.048,4.54
1,5645.0,1.78,1.13,0.148,0.461,3.99
1,5743.0,1.09,1.04,0.159,0.064,4.38
1,3980.0,0.62,0.65,0.25,-1.056,4.66
2,5807.0,1.15,1.08,0.138,0.25,4.35
2,5636.0,1.43,1.04,0.148,0.271,4.14
1,4922.0,0.75,0.79,0.07,-0.524,4.58
1,5815.0,1.13,1.09,0.193,0.121,4.37
1,5970.0,1.31,0.94,-0.373,0.297,4.17
1,5621.0,0.97,0.95,0.026,-0.07,4.44
1,5151.0,0.82,0.83,-0.02,-0.373,4.53
1,3930.0,0.57,0.57,0.082,-1.149,4.67
1,4065.0,0.6,0.61,0.05,-1.057,4.65
1,3972.0,0.63,0.61,0.1,-1.051,4.5
1,5284.0,0.83,0.92,0.162,-0.316,4.57
1,5785.0,0.94,0.92,-0.193,-0.053,4.46
6,4316.0,0.65,0.65,-0.23,-0.879,4.45
1,5991.0,2.17,1.51,0.373,0.736,3.94
1,5971.41,2.26,1.1,0.316,0.766,3.77
1,5631.0,1.32,0.97,0.035,0.197,4.18
2,5165.24,0.78,0.87,0.138,-0.404,4.59
2,5106.0,0.79,0.85,0.073,-0.416,4.57
1,5698.0,0.95,0.94,-0.064,-0.062,4.45
1,3863.0,0.55,0.56,-0.19,-1.23,4.78
1,3748.0,0.51,0.51,0.154,-1.328,4.72
1,4757.0,0.68,0.75,-0.029,-0.671,4.65
1,4612.99,0.74,0.73,-0.071,-0.65,4.56
1,4730.0,0.69,0.76,-0.04,-0.668,4.55
1,4914.0,0.75,0.8,0.044,-0.533,4.6
1,4994.0,0.74,0.82,0.272,-0.526,4.61
1,4766.0,0.77,0.82,0.306,-0.56,4.58
1,5778.19,1.4,1.04,0.018,0.294,4.16
1,4927.0,0.8,0.84,0.243,-0.461,4.55
1,5165.0,0.81,0.88,0.124,-0.373,4.56
2,6237.0,1.65,1.25,-0.136,0.57,4.1
1,6230.0,2.02,1.46,0.22,0.74,4.1
1,6039.0,2.03,1.46,0.332,0.695,3.99
1,4985.0,0.81,0.84,0.11,-0.432,4.49
1,4968.77,0.84,0.82,0.205,-0.412,4.5
1,5359.0,1.04,0.99,0.399,-0.095,4.4
1,5668.04,0.93,1.01,0.03,-0.095,4.51
1,6241.0,1.61,1.25,-0.095,0.551,4.12
1,5814.0,1.08,1.07,0.196,0.08,4.4
2,5255.0,0.82,0.94,0.22,-0.338,4.58
1,7700.0,2.3,1.86,-0.01,1.223,3.98
2,5611.0,1.13,1.08,0.439,0.06,4.36
1,6461.8,1.33,1.31,0.18,0.444,4.31
1,6394.0,1.32,1.32,0.24,0.415,4.32
1,5929.0,1.08,1.11,0.168,0.114,4.42
1,3194.0,0.33,0.34,0.05,-1.979,4.95
1,4218.89,0.62,0.66,-0.812,-0.956,4.67
1,4174.0,0.62,0.57,-0.58,-1.0,4.62
1,5626.0,1.75,1.18,0.409,0.441,4.03
1,5977.0,1.46,1.2,0.15,0.387,4.19
1,5021.63,0.76,0.83,0.102,-0.477,4.6
1,3710.0,0.54,0.56,0.27,-1.311,4.73
3,5192.0,0.8,0.86,0.02,-0.378,4.57
3,5187.0,0.76,0.85,-0.032,-0.423,4.61
1,3800.0,0.53,0.54,-0.5,-1.338,4.5
1,3551.0,0.47,0.45,-0.13,-1.492,4.75
1,5081.0,0.85,0.9,0.339,-0.362,4.53
2,3759.0,0.44,0.44,-0.24,-1.459,5.11
2,3300.0,0.23,0.23,-0.03,-2.228,5.05
1,5627.0,0.93,0.96,0.07,-0.105,4.48
1,6540.0,1.7,1.45,0.068,0.673,4.14
1,3131.0,0.24,0.21,0.39,-2.287,4.99
1,5991.11,1.13,1.1,-0.11,0.167,4.38
1,5968.0,1.12,1.03,-0.07,0.156,4.35
2,4580.0,0.71,0.74,0.12,-0.717,4.8
1,3373.0,0.34,0.33,0.02,-1.863,4.88
1,3366.0,0.34,0.34,-0.02,-1.886,4.92
1,3342.0,0.34,0.34,0.03,-1.886,4.91
1,5659.0,0.98,0.94,-0.12,-0.05,4.42
1,6177.0,2.75,1.72,0.247,0.997,3.79
1,6200.0,2.75,1.72,0.285,1.007,3.79
1,6630.0,1.61,1.52,0.282,0.653,4.21
1,6280.0,1.4,1.23,0.011,0.435,4.24
2,5025.77,0.8,0.84,0.316,-0.432,4.55
1,5695.0,1.64,1.11,0.253,0.406,4.06
1,5720.85,3.15,1.02,0.124,0.982,3.45
1,5966.0,1.25,1.08,0.027,0.25,4.28
1,5634.0,1.04,1.03,0.14,-0.004,4.42
1,5272.71,0.88,0.9,-0.101,-0.267,4.5
2,5144.0,0.79,0.82,0.04,-0.401,4.55
1,6101.0,1.56,1.3,0.181,0.484,4.16
1,6248.0,1.57,1.34,0.119,0.533,4.17
1,5581.0,1.05,0.99,0.22,-0.013,4.4
1,5306.0,0.89,0.95,0.344,-0.252,4.52
1,5360.0,0.85,0.9,0.1,-0.275,4.54
1,5651.0,1.1,1.04,0.3,0.051,4.37
2,5080.0,0.75,0.79,-0.05,-0.472,4.58
2,5059.0,0.73,0.79,-0.114,-0.471,4.58
1,3100.0,0.2,0.17,-0.26,-2.462,5.04
1,3100.0,0.2,0.16,-0.38,0.531,5.04
1,5808.0,1.24,1.12,0.32,0.197,4.3
1,5640.1,1.39,1.0,0.33,0.245,4.15
1,5607.0,1.75,1.13,0.19,0.436,4.0
1,3433.0,0.43,0.43,-0.39,-1.643,4.66
1,4214.44,0.73,0.66,-0.01,-0.817,4.53
1,7360.0,2.36,1.86,0.094,1.167,3.96
1,5875.0,0.88,1.04,-0.106,-0.08,4.56
1,5831.0,1.12,1.01,0.06,0.116,4.34
1,5758.33,1.19,1.03,0.13,0.145,4.3
2,5096.0,0.79,0.85,0.14,-0.44,4.58
1,5802.0,1.7,1.11,0.1,0.464,4.03
1,5846.29,1.25,1.05,-0.273,0.218,4.27
1,5611.0,1.69,1.13,0.241,0.405,4.04
1,6095.0,1.87,1.41,0.175,0.636,4.04
1,5771.0,1.09,1.06,0.191,0.079,4.38
1,5936.0,1.48,1.22,0.158,0.388,4.18
1,5775.74,1.72,1.04,0.116,0.471,3.98
1,5760.0,1.73,1.15,0.13,0.471,4.02
1,5579.0,1.07,0.93,0.12,-0.004,4.35
1,4050.0,0.55,0.55,-0.211,-1.137,4.7
1,4026.0,0.61,0.62,-0.47,0.087,4.45
1,5890.3,1.28,1.07,-0.35,0.25,4.25
1,5302.58,0.85,0.91,0.264,-0.29,4.54
1,6100.0,1.34,1.16,-0.15,0.34,4.2
3,3506.0,0.38,0.39,-0.2,-1.712,4.87
1,5449.49,1.38,0.95,-0.065,0.182,4.13
1,5764.0,1.07,1.06,0.239,0.055,4.4
1,6280.0,1.25,1.12,-0.105,0.336,4.3
1,5721.0,1.23,0.98,-0.02,0.164,4.25
1,5910.0,1.26,1.14,0.233,0.246,4.29
2,5152.0,0.78,0.83,-0.05,0.386,4.59
1,5691.0,1.07,0.94,0.013,0.037,4.35
1,5760.0,1.67,1.12,0.085,0.444,4.05
1,3388.8,0.37,0.39,0.264,-1.79,4.9
1,5068.0,0.85,0.86,0.138,-0.367,4.19
1,5151.38,0.86,0.87,0.265,-0.326,4.51
1,5614.0,1.53,1.07,0.205,0.325,4.09
1,5560.5,1.61,0.98,-0.11,0.35,4.01
1,5850.0,1.55,1.04,-0.103,0.405,4.08
1,5609.0,0.95,1.02,0.148,-0.093,4.49
1,6532.0,1.83,1.45,0.017,0.739,4.07
1,5706.0,1.42,1.19,0.387,0.286,4.21
1,5810.0,1.23,1.08,0.176,0.19,4.29
1,3865.0,0.61,0.64,0.549,-1.125,4.67
1,5950.0,1.3,1.2,0.262,0.283,4.29
1,5321.0,0.79,0.87,0.071,-0.344,4.58
1,3652.0,0.5,0.52,0.39,-1.407,4.76
1,3913.0,0.62,0.64,0.0,-1.06,4.68
1,3576.0,0.5,0.52,0.099,-1.435,4.75
1,5772.0,1.47,1.18,0.278,0.332,4.17
1,5859.0,1.54,1.24,0.273,0.4,4.16
1,3269.0,0.3,0.28,0.23,-2.032,4.92
1,5990.0,1.51,1.09,0.01,0.418,4.12
1,6010.0,1.5,1.21,0.038,0.419,4.17
1,6000.0,1.5,1.14,0.021,0.419,4.14
1,5779.46,1.42,1.04,0.167,0.309,4.15
1,5725.0,1.39,1.09,0.187,0.273,4.19
1,6100.0,1.32,1.21,0.175,0.336,4.28
1,5993.02,1.5,1.1,0.094,0.42,4.12
1,5975.0,1.5,1.25,0.182,0.413,4.18
1,6060.0,1.11,1.18,0.237,0.176,4.42
1,6096.0,1.29,1.23,0.14,0.316,4.26
1,6202.0,1.44,1.31,0.182,0.439,4.24
1,5281.0,0.86,0.91,0.168,-0.287,4.53
1,6860.0,1.6,1.57,0.317,0.713,4.22
1,3238.0,0.23,0.21,-0.27,-2.264,5.01
1,3920.0,0.62,0.63,0.3,-1.092,4.65
1,3794.0,0.63,0.61,0.52,-1.119,4.64
1,3926.0,0.62,0.63,0.433,-1.092,4.66
3,4891.0,0.73,0.8,0.02,-0.565,4.62
1,3255.0,0.32,0.31,-0.21,-1.991,4.93
1,3327.0,0.31,0.29,-0.494,-1.972,4.91
1,3298.0,0.33,0.33,-0.209,-1.943,4.93
1,3150.0,0.22,0.24,-0.17,-2.276,5.04
1,4974.0,3.52,1.36,0.205,0.822,3.39
1,6020.0,1.98,1.37,0.16,0.637,3.93
1,5906.5,1.41,1.07,-0.07,0.34,4.17
1,6219.0,1.29,1.19,0.1,0.362,4.29
1,3422.0,0.37,0.37,-0.19,-1.768,4.68
1,5640.0,1.06,1.06,0.25,0.011,4.41
1,3400.0,0.45,0.45,0.0,-1.604,4.5
1,5420.82,0.87,0.94,0.123,-0.226,4.53
1,5433.0,0.86,0.95,0.05,-0.236,4.48
1,4896.0,3.55,1.31,0.23,0.803,3.48
1,3558.0,0.37,0.39,-0.09,-1.693,4.88
1,5965.99,1.25,1.09,0.13,0.253,4.28
2,5170.0,0.81,0.89,0.16,-0.377,4.57
1,6169.06,2.68,1.18,0.287,0.972,3.65
1,6264.0,2.74,1.76,0.342,1.017,3.81
1,5490.04,1.58,0.96,0.238,0.311,4.02
1,6560.0,1.72,1.41,-0.09,0.695,4.11
1,6058.0,1.41,1.24,0.207,0.38,4.23
1,6174.0,1.49,1.28,0.164,0.462,4.19
1,5735.0,1.66,1.14,0.26,0.435,4.06
1,3390.0,0.35,0.34,0.3,-1.836,4.88
1,5070.0,0.78,0.8,0.2,-0.489,4.6
1,4794.37,0.85,0.77,0.299,-0.463,4.47
1,5670.0,0.93,1.01,0.09,-0.09,4.5
2,6150.0,1.24,1.24,0.18,0.299,4.22
1,5643.77,1.09,1.0,0.415,0.039,4.36
1,3354.0,0.36,0.37,0.265,-1.836,4.9
1,3322.0,0.35,0.34,0.27,-1.851,4.87
1,3430.0,0.39,0.39,0.0,-1.712,4.84
1,4230.0,0.71,0.74,0.41,-0.824,4.63
1,6500.0,1.78,1.39,-0.104,0.713,4.08
1,3659.0,0.54,0.53,0.376,-1.31,4.7
1,6170.0,2.23,1.32,-0.02,0.812,3.86
1,6240.0,2.19,1.48,0.03,0.816,3.93
1,6260.0,2.18,1.51,0.05,0.818,3.94
1,3927.0,0.61,0.64,0.338,-1.095,4.67
1,3747.0,0.59,0.61,0.425,-1.213,4.69
1,3770.0,0.56,0.59,0.48,-1.244,4.68
2,6017.1,1.05,1.11,0.13,0.117,4.44
1,5392.9,1.27,0.94,-0.18,0.089,4.2
1,5700.0,1.06,0.89,-0.21,1.057,4.2
1,6025.8,1.76,1.12,-0.62,0.566,4.0
1,6466.0,1.5,1.35,-0.004,0.547,4.22
1,5925.0,1.23,1.03,-0.069,0.227,4.27
4,5326.0,0.83,0.81,-0.41,-0.282,4.5
4,5372.0,0.84,0.81,-0.4,-0.273,4.5
4,5342.0,0.86,0.76,-0.303,-0.268,4.45
1,3996.0,0.65,0.67,0.14,-0.993,4.67
1,3896.0,0.54,0.56,-0.27,-1.245,4.73
1,5640.0,1.09,1.0,0.143,0.033,4.36
1,3325.0,0.38,0.38,0.03,-1.792,5.01
1,3514.0,0.33,0.34,-0.08,-1.83,4.93
1,3075.0,0.24,0.23,0.3,-2.329,5.01
1,6223.0,2.34,1.55,0.37,0.799,3.89
1,3635.0,0.49,0.51,-0.09,-1.403,4.77
1,3200.0,0.26,0.25,0.11,-2.198,5.01
1,6850.0,1.73,1.45,-0.1,0.768,4.2
1,3708.0,0.55,0.58,0.35,-1.288,4.72
1,6400.0,1.42,1.31,0.09,0.474,4.2
1,6250.0,1.34,1.31,0.258,0.394,4.3
1,6460.0,2.08,1.54,0.072,0.834,3.99
1,5624.98,0.99,1.0,-0.006,-0.054,4.45
1,5597.0,0.99,0.92,0.001,-0.062,4.41
1,3514.0,0.42,0.42,0.17,-1.614,4.81
4,3480.0,0.42,0.42,-0.07,-1.633,4.81
4,3459.0,0.42,0.41,-0.07,-1.64,4.81
4,3461.0,0.42,0.41,-0.07,-1.635,4.8
3,4622.0,0.67,0.73,-0.02,-0.728,4.64
1,5585.0,0.95,0.96,-0.04,-0.086,4.47
1,5278.0,0.78,0.8,-0.27,-0.377,4.5
1,3266.0,0.42,0.44,0.357,-1.733,4.83
1,3201.0,0.24,0.22,0.12,-2.26,5.01
2,3709.0,0.54,0.54,-0.2,-1.31,4.73
1,6643.0,1.71,1.4,0.0,0.76,4.05
1,3370.0,0.41,0.4,0.34,-1.702,4.8
1,5823.7,2.04,1.05,-0.03,0.636,3.84
2,4953.89,0.76,0.82,0.037,-0.505,4.59
1,4600.0,0.69,0.71,-0.092,-0.71,4.61
1,5995.0,1.05,1.14,0.01,0.127,4.45
1,6000.0,1.04,1.11,-0.05,0.104,4.45
1,5842.0,1.31,1.08,0.153,0.253,4.24
1,5907.0,1.37,1.15,0.196,0.317,4.22
1,4929.0,0.72,0.76,-0.07,-0.56,4.6
1,6261.0,1.39,1.28,0.24,0.431,4.26
1,5570.0,0.92,0.97,0.14,-0.137,4.5
1,5500.0,1.05,0.96,0.0,-0.04,4.38
2,4928.0,1.02,0.79,-0.221,-0.369,4.31
1,5710.0,1.89,1.2,0.215,0.535,3.96
2,4249.11,0.82,0.66,0.086,-0.7,4.43
1,4679.0,9.99,1.04,-0.38,1.67,2.49
2,4806.0,6.85,1.15,-0.2,1.35,2.85
1,3734.0,0.49,0.5,0.08,-1.381,4.68
1,4776.0,5.9,1.19,-0.06,1.21,2.97
1,5130.0,6.26,1.87,-0.08,1.38,3.11
1,4300.0,16.21,0.97,-0.07,1.91,2.0
3,3034.0,0.12,0.1,-0.11,-3.141,5.19
1,5242.82,0.86,0.9,0.041,-0.301,4.52
1,5230.0,0.81,0.88,0.02,-0.359,4.57
1,5850.0,0.95,0.99,-0.15,-0.023,4.4
1,5854.0,1.02,1.06,-0.03,0.038,4.45
1,5650.0,0.81,0.92,-0.19,-0.228,4.58
1,5650.0,0.83,0.93,-0.19,-0.204,4.4
1,5489.0,0.82,0.96,-0.24,-0.26,4.59
1,6184.0,2.01,1.18,0.26,0.726,3.9
1,6200.0,1.82,1.39,0.14,0.642,4.06
1,6200.0,1.85,1.4,0.14,0.656,4.0
1,5115.0,0.91,0.86,0.23,-0.291,4.45
4,5159.64,1.27,0.87,0.139,0.013,4.17
1,6116.0,1.56,1.15,0.21,0.489,4.11
1,4713.98,0.75,0.75,0.043,-0.601,4.56
1,6110.0,1.44,1.22,0.06,0.413,4.22
2,4425.0,0.67,0.68,0.02,-0.879,4.63
1,4926.0,0.82,0.81,0.19,-0.447,4.52
1,4800.0,0.74,0.77,0.0,0.0,4.45
1,5939.34,1.73,1.08,0.279,0.525,4.0
1,5887.35,1.41,1.07,0.289,0.333,4.17
1,5984.9,1.28,1.1,-0.36,0.274,4.27
1,6360.0,1.66,1.43,0.33,0.607,4.16
1,6154.0,1.75,1.17,0.21,0.597,4.02
1,6459.0,1.46,1.35,0.13,0.519,4.24
2,5675.54,1.24,1.01,0.207,0.159,4.25
1,5828.01,1.35,1.05,-0.193,0.276,4.2
1,5914.0,1.59,1.08,0.05,0.442,4.07
1,5678.5,1.96,1.01,-0.25,0.555,3.86
2,4714.0,0.75,0.78,0.18,-0.597,4.58
1,6067.2,2.39,1.13,-0.37,0.843,3.73
1,5968.77,1.48,1.1,-0.257,0.4,4.14
1,6458.0,1.33,1.31,-0.12,0.44,4.31
2,5555.0,0.91,0.95,0.099,-0.139,4.5
1,6169.0,1.5,1.18,-0.1,0.47,4.15
1,4987.0,0.83,0.87,0.305,-0.418,4.54
1,5717.37,1.07,1.02,0.128,0.043,4.39
1,6400.0,1.71,1.39,0.16,0.647,4.11
1,5500.0,1.01,0.97,-0.34,-0.076,4.41
1,5570.3,1.78,0.98,0.22,0.438,3.93
1,6548.0,1.57,1.35,-0.07,0.613,4.18
1,5600.0,0.94,0.93,0.22,-0.114,4.47
1,5767.0,1.1,1.09,0.259,0.083,4.39
1,6333.7,1.46,1.25,-0.1,0.49,4.21
1,6399.0,1.35,1.24,0.06,0.436,4.27
1,8640.0,1.8,1.93,-0.06,1.215,4.21
2,6226.0,1.35,1.2,0.1,0.39,4.26
2,6432.0,1.32,1.29,0.107,0.428,4.31
1,5614.86,1.28,0.99,0.321,0.167,4.22
1,5424.82,0.92,0.94,-0.49,-0.184,4.49
1,5708.0,1.77,1.02,-0.31,0.475,3.95
1,5503.0,1.03,0.97,0.21,-0.059,4.4
1,5616.0,1.01,0.96,0.04,-0.043,4.42
1,6078.0,1.24,1.06,-0.06,0.274,4.28
1,5147.0,0.85,0.87,0.1,-0.335,4.51
1,5227.0,0.64,0.8,0.1,-0.562,4.42
1,5180.0,0.87,0.9,0.12,-0.313,4.51
1,5200.0,0.84,0.89,0.1,-0.328,4.54
1,5924.0,1.35,1.08,-0.22,0.304,4.21
1,6153.0,1.19,1.17,0.26,0.263,4.35
1,5046.0,0.89,0.84,0.05,-0.337,4.47
1,6090.0,1.35,1.14,0.04,0.356,4.23
1,5736.0,0.88,1.02,0.06,-0.125,4.56
1,6034.0,1.28,1.12,0.16,0.294,4.27
1,4579.53,0.65,0.72,0.172,-0.774,4.67
1,6134.0,1.11,1.16,-0.12,0.199,4.41
1,5203.0,0.64,0.88,0.17,-0.574,4.78
1,6352.0,1.36,1.26,-0.04,0.434,4.27
1,6217.0,1.27,1.2,-0.08,0.336,4.31
1,6427.0,1.03,1.3,0.28,0.21,4.53
1,5694.0,1.11,1.01,0.04,0.066,4.35
1,6072.0,1.1,1.14,-0.05,0.169,4.41
1,5928.0,0.96,1.08,-0.01,0.01,4.51
1,5849.09,1.06,1.06,-0.284,0.077,4.41
1,6124.0,1.54,1.16,0.04,0.478,4.13
1,5326.6,1.01,0.92,-0.03,-0.128,4.39
1,5504.0,0.89,0.97,-0.01,-0.179,4.52
2,5546.0,0.88,0.98,0.06,-0.18,4.54
1,5315.0,0.79,0.92,0.29,-0.352,4.61
1,5420.0,0.91,0.94,-0.003,-0.198,4.49
1,5150.0,0.85,0.85,-0.03,-0.336,4.5
1,5298.0,0.87,0.91,0.43,-0.265,4.51
4,5576.0,1.11,0.98,0.36,0.032,4.34
1,6148.0,1.77,1.17,0.18,0.606,4.01
1,5735.75,1.09,1.02,0.154,0.067,4.37
1,5518.0,0.87,0.97,0.13,-0.196,4.54
2,4953.0,0.8,0.84,0.22,-0.463,4.55
1,6097.47,1.78,1.15,-0.119,0.597,4.0
1,6070.0,1.09,1.13,0.09,0.163,4.42
1,5797.0,1.11,1.04,0.43,0.101,4.36
1,5380.72,0.82,0.93,-0.143,-0.297,4.58
1,6244.52,1.43,1.21,-0.124,0.449,4.21
1,6391.0,1.21,1.28,0.24,0.346,4.38
1,5715.0,1.79,1.02,0.28,0.49,3.94
1,5400.0,1.06,1.0,-0.08,-0.022,4.39
1,5785.79,1.07,1.04,0.336,0.063,4.4
1,7051.0,1.48,1.56,0.05,0.687,4.29
1,5417.0,0.83,0.94,0.18,-0.271,4.57
1,5692.5,1.74,1.01,0.19,0.457,3.96
1,5911.0,1.69,1.24,0.22,0.505,4.09
1,6562.03,1.47,1.36,0.148,0.557,4.24
1,6180.0,2.14,1.18,0.37,0.781,3.85
1,6250.0,1.98,1.39,-0.06,0.724,3.99
1,5773.47,2.66,1.03,-0.362,0.85,3.6
1,6036.0,2.07,1.34,0.14,0.716,3.93
1,6278.16,1.89,1.23,0.385,0.7,3.97
1,6366.0,1.74,1.47,0.204,0.654,4.12
1,5605.0,0.93,0.99,0.07,-0.11,4.49
1,5617.0,0.91,0.9,-0.1,-0.129,4.48
1,6291.0,2.06,1.23,-0.07,0.778,3.9
1,7002.0,1.49,1.54,0.19,0.679,4.28
2,5589.0,1.0,0.99,0.24,-0.059,4.44
1,5870.0,1.28,1.08,-0.36,0.246,4.26
1,6441.56,2.1,1.3,0.152,0.836,3.91
2,5238.0,0.84,0.89,0.1,-0.324,4.54
1,6282.4,1.99,1.23,-0.305,0.746,3.93
1,4935.4,0.91,0.81,0.32,-0.357,4.43
1,6046.76,1.26,1.12,0.062,0.279,4.29
2,6049.7,1.43,1.13,0.22,0.393,4.18
2,6072.6,1.71,1.14,0.22,0.554,4.03
1,3158.0,0.18,0.17,0.07,-2.531,4.93
1,3542.0,0.41,0.41,-0.17,-1.63,4.87
1,4716.0,0.69,0.69,-0.47,-0.644,4.62
1,4716.0,0.69,0.69,-0.47,-0.676,4.62
1,5729.0,0.92,1.02,-0.08,-0.086,4.52
3,5332.0,1.01,0.97,0.43,-0.155,4.44
3,5547.0,0.96,0.98,0.28,-0.102,4.46
3,5267.0,1.08,0.9,0.38,-0.088,4.32
1,6673.0,1.69,1.41,-0.04,0.706,4.13
1,6304.0,1.62,1.24,-0.03,0.574,4.11
1,5521.95,1.1,0.97,0.299,0.006,4.34
3,3151.0,0.16,0.14,-0.18,-2.659,5.17
1,5178.0,0.88,0.88,0.23,-0.284,4.52
1,5801.0,1.25,1.06,0.21,0.207,4.3
1,4092.1,47.2,1.7,-0.29,2.9,1.4
1,4126.0,38.3,1.4,-0.27,2.73,1.5
1,5146.0,0.77,0.86,-0.03,-0.456,4.61
1,5065.0,0.76,0.85,-0.05,-0.471,4.61
1,4611.06,0.74,0.73,-0.134,-0.654,4.57
1,4877.0,12.35,2.57,0.1,1.893,2.66
2,4879.0,12.38,1.78,-0.27,1.897,2.5
2,4822.0,11.1,1.47,-0.3,1.85,2.47
1,4742.0,11.2,0.99,-0.62,1.766,2.33
2,4504.0,11.79,1.54,0.03,1.722,2.48
1,4840.0,4.68,1.33,0.09,1.036,3.2
1,4538.2,11.4,1.5,0.36,1.797,2.4
2,4886.0,14.6,2.7,0.06,2.039,2.56
2,4887.0,12.24,2.61,0.1,1.895,2.64
1,4770.0,12.3,2.17,-0.24,1.85,2.32
1,5269.64,0.78,0.9,-0.118,-0.377,4.61
1,4724.0,10.99,1.01,-0.12,1.734,2.37
1,4769.0,11.87,1.3,-0.27,1.822,2.36
1,5075.0,13.84,2.72,-0.16,2.063,2.58
1,6223.0,1.24,1.2,0.05,0.318,4.33
4,5823.0,1.35,0.97,-0.2,0.262,4.18
4,5627.0,1.36,0.89,-0.31,0.232,4.12
4,5833.0,1.32,1.05,-0.17,0.258,4.22
4,5817.0,1.34,0.95,-0.2,0.26,4.25
1,6466.27,1.43,1.32,0.264,0.505,4.25
1,6387.0,1.46,1.34,0.23,0.525,4.27
4,5333.0,0.83,0.92,-0.43,-0.296,4.56
4,5283.0,0.83,0.8,-0.52,-0.284,4.52
3,6213.0,1.64,1.31,0.15,0.561,4.16
3,6105.51,1.64,1.15,0.101,0.525,4.07
1,4836.0,11.22,1.48,-0.2,1.8,2.46
1,4841.0,10.86,1.74,-0.11,1.767,2.61
1,4780.0,12.0,2.2,-0.205,1.839,2.66
